111489768969351168	203603397	positive	Some good television tonight gonna get on jersey shore on the planner and 8 out of ten cats and mAybe red or black #lazynight
104230040224542720	53476983	positive	@adaminside I swear my Facebook was exploding this morning! Booms all over the fucking place! Reminded me of Four Lions. XD
101376750923169792	140995431	neutral	Gonna watch Final Destination 5 tonight. I always leave the theater so afraid of everything. No huge escalators for sure :S
100757119254532096	129585625	neutral	@VittorioTafur Any word on when the Raiders will be releasing their depth chart for Thursday?
100275185957081088	255666197	positive	Not Available
111496739382505473	2049631	neutral	Not Available
100018715550167040	19841902	positive	Kolchak the Night Stalker. Before the x-files, excellent scary tv. On Netflix huzah
102930053272313856	15195755	neutral	Not Available
100696473406144512	58885552	neutral	Pre-practice odds and ends: The Raiders return to practice today after an off day Sunday. The provisions set for... http://bit.ly/qdWJdZ
100167102098456576	244545107	objective	RT @barcastuff: New Barcelona player Alexis Sanchez yesterday left Chile to travel to Barcelona. Tomorrow he'll train for the first time ...
108759304181526529	363931149	objective-OR-neutral	I think Michael  Jackson was murdered. Not by Conrad Murray, but he aided and abetted. I think someone else was in the house that morning.
102145743250391040	167878124	neutral	Kung fu panda 2 or take em back to the jungle book~ RT @DwyaneWade Movie night with the kids at the crib. What should we watch??
94101630697484288	113217739	objective	Not Available
100396011675074561	84990150	positive	Not Available
109001223956463616	113061485	negative	The GOP's greatest crime? @pwire: Boehner proposes Obama speech be on the same night as NFL opening night...  http://t.co/aS8DBGS
100155707663466496	260992976	positive	Eh, em...attention! True Blood is on tonight, oh yeah! Sink ur teeth into it! LOL
96619147974291456	46557945	positive	Today *very* rare day when Democrats will get healthier on their Club for Growth scorecards than most Republicans.
109000697319657472	131227591	neutral	Not Available
101213594296913920	22059204	positive	:O INBETWEENERS MOVIE A WEEK TODAY!! Aaaahhhh! Might wear my wellies to the cinema cause I'll be 'knee deep in clunge' ;)
105663631999504384	343369551	positive	The MTA will be at Mondawmin Metro Station from 3-5pm today to celebrate The Baltimore Grand Prix. We'll have a race car for you to see!
100032613074485248	79893160	positive	Finally wrapped up shooting in Vegas, time for a good night on the town :)
101649244238266368	14168427	neutral	Today's #TriviaThrusday is the first I didn't have to look up.... Who doesn't know Steve Jobs worked at Atari!
100018506082435072	25273039	neutral	Had a little trip out to the old town of Albuquerque, could easily be Mexico or Spain! Off to Vegas 2moz should get there Monday morning!
111403659526553600	173099395	positive	@CharlieBlythe i'm going on Big Brother's Bit On The Side next Tuesday! I thought you would appreciate this haha :)
101967591999946752	24034126	neutral	@Van_Gucci1 you wanna go see inbetweeners next wednesday?
100802557735206912	276696585	objective	Not Available
100079365290864641	97200415	objective-OR-neutral	Not Available
101105210491023360	179774971	objective-OR-neutral	Will the so cal earthquake hit already, so it doesn't hit during Summerslam or next weeks Monday night raw #earthquake
100275359689347074	280997311	negative	USA Golf Today Bob Ryan: Tiger now a JAG (Just Another Guy): Bob Ryan of the 'Boston Globe' called Tiger Woods ... http://usat.ly/mZDjVU
100755836120473603	122804436	positive	Not Available
100001547253063681	40165410	objective-OR-neutral	But first today...taking all the brood to see Rise of the Planet of the Apes. Might sneak the dog in too...
101121012032225280	27387825	neutral	What a great question to ask myself: "If today were the last day of my life, would I want to do what I am about to do today?"  Steve Jobs
108563517724049408	271473962	neutral	Not Available
100606422827544576	347311370	negative	F-Train was messed up again today between York and Carroll St....what's going on MTA???? GET IT TOGETHER!!!
100472032873025536	103237898	objective-OR-neutral	On August 29, ima play Lil Wayne, Tie My Hands,. ima play it 29 times, then ima download Tha Carter IV #respect
100771588605100032	48589253	positive	Not Available
111991323975888899	53553224	negative	Not Available
100062220746104832	25785311	negative	Here is the nip slip that happened yesterday on Good Morning America....and Nicki Minaj is not happy but ABC has... http://fb.me/EVXID9e9
109228474358710272	196884501	neutral	Increase Windows 7 Performance in 4 Easy Steps: ... complete with Windows 7, you may find you're lacking some po... http://t.co/JONqQqr
101228037500182528	269135285	neutral	Gartner: Windows 7 on 94 percent of new PCs: by Steven Mostyn - Aug 10 2011, 07:48 Google may one day seek to sh... http://bit.ly/of7Syg
100197713467031552	241645179	objective-OR-neutral	ENough muslim countries lobbying in the us for today, i'm watching 'twilight saga: eclipse ' to better understand girls)))
100515734681169920	133820543	neutral	"Final Destination 5" opens Friday. If it does well, they'll film "FD6" and "FD7." So it's really more like "Qualifying Heat Destination 5."
